ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
6/16/2006,1305.263796,1233.130574,1371.640596,1305.263796,1305.263796,-0.957465883,-0.957465883,-0.957465883,-5.397901005,-5.397901005,-5.397901005,4.440435121,4.440435121,4.440435121,0,0,0,1304.30633
6/19/2006,1306.767207,1228.891965,1363.260475,1306.767207,1306.767207,-7.336481021,-7.336481021,-7.336481021,-6.712071659,-6.712071659,-6.712071659,-0.624409362,-0.624409362,-0.624409362,0,0,0,1299.430726
6/20/2006,1307.268344,1232.35214,1365.281705,1307.268344,1307.268344,-6.891752055,-6.891752055,-6.891752055,-4.614980098,-4.614980098,-4.614980098,-2.276771957,-2.276771957,-2.276771957,0,0,0,1300.376592
6/21/2006,1307.769481,1229.843733,1366.397107,1307.769481,1307.769481,-8.73014999,-8.73014999,-8.73014999,-4.870231147,-4.870231147,-4.870231147,-3.859918843,-3.859918843,-3.859918843,0,0,0,1299.039331
6/22/2006,1308.270617,1228.499531,1369.061329,1308.270617,1308.270617,-10.43488851,-10.43488851,-10.43488851,-5.090753711,-5.090753711,-5.090753711,-5.344134802,-5.344134802,-5.344134802,0,0,0,1297.835729
6/23/2006,1308.771754,1231.278014,1366.658323,1308.771754,1308.771754,-12.09931101,-12.09931101,-12.09931101,-5.397901005,-5.397901005,-5.397901005,-6.701410004,-6.701410004,-6.701410004,0,0,0,1296.672443
6/26/2006,1310.275165,1226.527519,1368.634256,1310.275165,1310.275165,-16.48275084,-16.48275084,-16.48275084,-6.712071659,-6.712071659,-6.712071659,-9.770679185,-9.770679185,-9.770679185,0,0,0,1293.792414
6/27/2006,1310.776302,1225.240701,1365.838398,1310.776302,1310.776302,-15.01119057,-15.01119057,-15.01119057,-4.614980098,-4.614980098,-4.614980098,-10.39621047,-10.39621047,-10.39621047,0,0,0,1295.765111
6/28/2006,1311.277439,1224.685202,1358.318698,1311.277439,1311.277439,-15.67149327,-15.67149327,-15.67149327,-4.870231147,-4.870231147,-4.870231147,-10.80126212,-10.80126212,-10.80126212,0,0,0,1295.605945
6/29/2006,1311.778576,1228.600555,1371.979201,1311.778576,1311.778576,-16.07018648,-16.07018648,-16.07018648,-5.090753711,-5.090753711,-5.090753711,-10.97943277,-10.97943277,-10.97943277,0,0,0,1295.708389
6/30/2006,1312.279712,1223.887445,1364.124246,1312.279712,1312.279712,-16.32684673,-16.32684673,-16.32684673,-5.397901005,-5.397901005,-5.397901005,-10.92894572,-10.92894572,-10.92894572,0,0,0,1295.952866
7/3/2006,1313.783123,1231.375662,1372.696572,1313.783123,1313.783123,-16.16842139,-16.16842139,-16.16842139,-6.712071659,-6.712071659,-6.712071659,-9.456349729,-9.456349729,-9.456349729,0,0,0,1297.614702
7/5/2006,1314.785397,1234.07213,1370.84105,1314.785397,1314.785397,-12.36911083,-12.36911083,-12.36911083,-4.870231147,-4.870231147,-4.870231147,-7.498879683,-7.498879683,-7.498879683,0,0,0,1302.416286
7/6/2006,1315.286534,1228.866652,1369.831299,1315.286534,1315.286534,-11.3751433,-11.3751433,-11.3751433,-5.090753711,-5.090753711,-5.090753711,-6.284389591,-6.284389591,-6.284389591,0,0,0,1303.91139
7/7/2006,1315.787671,1240.334316,1373.523672,1315.787671,1315.787671,-10.34281996,-10.34281996,-10.34281996,-5.397901005,-5.397901005,-5.397901005,-4.944918954,-4.944918954,-4.944918954,0,0,0,1305.444851
7/10/2006,1317.291081,1236.980324,1378.146221,1317.291081,1317.291081,-7.161510038,-7.161510038,-7.161510038,-6.712071659,-6.712071659,-6.712071659,-0.449438379,-0.449438379,-0.449438379,0,0,0,1310.129571
7/11/2006,1317.792218,1252.405369,1387.10513,1317.792218,1317.792218,-3.501766156,-3.501766156,-3.501766156,-4.614980098,-4.614980098,-4.614980098,1.113213942,1.113213942,1.113213942,0,0,0,1314.290452
7/12/2006,1318.293355,1251.731398,1384.910546,1318.293355,1318.293355,-2.209468452,-2.209468452,-2.209468452,-4.870231147,-4.870231147,-4.870231147,2.660762695,2.660762695,2.660762695,0,0,0,1316.083886
7/13/2006,1318.794492,1252.697903,1395.243097,1318.794492,1318.794492,-0.924441962,-0.924441962,-0.924441962,-5.090753711,-5.090753711,-5.090753711,4.16631175,4.16631175,4.16631175,0,0,0,1317.87005
7/14/2006,1319.295629,1254.622675,1387.518598,1319.295629,1319.295629,0.206770932,0.206770932,0.206770932,-5.397901005,-5.397901005,-5.397901005,5.604671937,5.604671937,5.604671937,0,0,0,1319.5024
7/17/2006,1320.799039,1253.894136,1391.128895,1320.799039,1320.799039,2.5875645,2.5875645,2.5875645,-6.712071659,-6.712071659,-6.712071659,9.299636159,9.299636159,9.299636159,0,0,0,1323.386604
7/18/2006,1321.300176,1254.435305,1396.085886,1321.300176,1321.300176,5.651298568,5.651298568,5.651298568,-4.614980098,-4.614980098,-4.614980098,10.26627867,10.26627867,10.26627867,0,0,0,1326.951475
7/19/2006,1321.801313,1253.660569,1396.116334,1321.801313,1321.801313,6.208839816,6.208839816,6.208839816,-4.870231147,-4.870231147,-4.870231147,11.07907096,11.07907096,11.07907096,0,0,0,1328.010153
7/20/2006,1322.30245,1263.133115,1405.461035,1322.30245,1322.30245,6.639372229,6.639372229,6.639372229,-5.090753711,-5.090753711,-5.090753711,11.73012594,11.73012594,11.73012594,0,0,0,1328.941822
7/21/2006,1322.803587,1259.426833,1397.399236,1322.803587,1322.803587,6.816928777,6.816928777,6.816928777,-5.397901005,-5.397901005,-5.397901005,12.21482978,12.21482978,12.21482978,0,0,0,1329.620515
7/24/2006,1324.306997,1260.721278,1397.880986,1324.306997,1324.306997,5.958830903,5.958830903,5.958830903,-6.712071659,-6.712071659,-6.712071659,12.67090256,12.67090256,12.67090256,0,0,0,1330.265828
7/25/2006,1324.808134,1256.605651,1407.683206,1324.808134,1324.808134,7.889093177,7.889093177,7.889093177,-4.614980098,-4.614980098,-4.614980098,12.50407327,12.50407327,12.50407327,0,0,0,1332.697227
7/26/2006,1325.309271,1263.38475,1395.185866,1325.309271,1325.309271,7.320346021,7.320346021,7.320346021,-4.870231147,-4.870231147,-4.870231147,12.19057717,12.19057717,12.19057717,0,0,0,1332.629617
7/27/2006,1325.810408,1265.771657,1397.126397,1325.810408,1325.810408,6.650081297,6.650081297,6.650081297,-5.090753711,-5.090753711,-5.090753711,11.74083501,11.74083501,11.74083501,0,0,0,1332.460489
7/28/2006,1326.311545,1263.534814,1404.174551,1326.311545,1326.311545,5.768671197,5.768671197,5.768671197,-5.397901005,-5.397901005,-5.397901005,11.1665722,11.1665722,11.1665722,0,0,0,1332.080216
7/31/2006,1327.814955,1262.239772,1395.127883,1327.814955,1327.814955,2.113243911,2.113243911,2.113243911,-6.712071659,-6.712071659,-6.712071659,8.825315569,8.825315569,8.825315569,0,0,0,1329.928199
8/1/2006,1328.316092,1263.11113,1408.265814,1328.316092,1328.316092,3.267880335,3.267880335,3.267880335,-4.614980098,-4.614980098,-4.614980098,7.882860433,7.882860433,7.882860433,0,0,0,1331.583973
8/2/2006,1328.817229,1265.681503,1401.672599,1328.817229,1328.817229,2.010693388,2.010693388,2.010693388,-4.870231147,-4.870231147,-4.870231147,6.880924535,6.880924535,6.880924535,0,0,0,1330.827922
8/3/2006,1329.318366,1262.237816,1400.347258,1329.318366,1329.318366,0.740797164,0.740797164,0.740797164,-5.090753711,-5.090753711,-5.090753711,5.831550875,5.831550875,5.831550875,0,0,0,1330.059163
8/4/2006,1329.819503,1262.681037,1396.162106,1329.819503,1329.819503,-0.651987465,-0.651987465,-0.651987465,-5.397901005,-5.397901005,-5.397901005,4.745913539,4.745913539,4.745913539,0,0,0,1329.167515
8/7/2006,1331.322913,1256.724066,1395.948986,1331.322913,1331.322913,-5.344213408,-5.344213408,-5.344213408,-6.712071659,-6.712071659,-6.712071659,1.36785825,1.36785825,1.36785825,0,0,0,1325.9787
8/8/2006,1331.82405,1255.216657,1396.442932,1331.82405,1331.82405,-4.386701381,-4.386701381,-4.386701381,-4.614980098,-4.614980098,-4.614980098,0.228278716,0.228278716,0.228278716,0,0,0,1327.437349
8/9/2006,1332.325187,1258.972814,1400.730946,1332.325187,1332.325187,-5.777430075,-5.777430075,-5.777430075,-4.870231147,-4.870231147,-4.870231147,-0.907198928,-0.907198928,-0.907198928,0,0,0,1326.547757
8/10/2006,1332.826324,1255.648815,1391.631832,1332.826324,1332.826324,-7.124103891,-7.124103891,-7.124103891,-5.090753711,-5.090753711,-5.090753711,-2.03335018,-2.03335018,-2.03335018,0,0,0,1325.70222
8/11/2006,1333.327461,1261.269968,1394.510868,1333.327461,1333.327461,-8.54351114,-8.54351114,-8.54351114,-5.397901005,-5.397901005,-5.397901005,-3.145610135,-3.145610135,-3.145610135,0,0,0,1324.78395
8/14/2006,1334.830871,1252.476885,1390.678487,1334.830871,1334.830871,-13.07140513,-13.07140513,-13.07140513,-6.712071659,-6.712071659,-6.712071659,-6.359333473,-6.359333473,-6.359333473,0,0,0,1321.759466
8/15/2006,1335.332008,1254.248263,1392.890315,1335.332008,1335.332008,-11.99189884,-11.99189884,-11.99189884,-4.614980098,-4.614980098,-4.614980098,-7.376918738,-7.376918738,-7.376918738,0,0,0,1323.34011
8/16/2006,1335.833145,1256.460591,1392.022762,1335.833145,1335.833145,-13.23122936,-13.23122936,-13.23122936,-4.870231147,-4.870231147,-4.870231147,-8.360998215,-8.360998215,-8.360998215,0,0,0,1322.601916
8/17/2006,1336.334282,1251.811687,1389.461337,1336.334282,1336.334282,-14.39776281,-14.39776281,-14.39776281,-5.090753711,-5.090753711,-5.090753711,-9.307009094,-9.307009094,-9.307009094,0,0,0,1321.936519
8/18/2006,1336.835419,1250.664978,1387.283758,1336.835419,1336.835419,-15.60775003,-15.60775003,-15.60775003,-5.397901005,-5.397901005,-5.397901005,-10.20984903,-10.20984903,-10.20984903,0,0,0,1321.227669
8/21/2006,1338.33883,1246.715082,1388.010544,1338.33883,1338.33883,-19.31124361,-19.31124361,-19.31124361,-6.712071659,-6.712071659,-6.712071659,-12.59917195,-12.59917195,-12.59917195,0,0,0,1319.027586
8/22/2006,1338.839966,1252.00635,1386.537366,1338.839966,1338.839966,-17.88119636,-17.88119636,-17.88119636,-4.614980098,-4.614980098,-4.614980098,-13.26621626,-13.26621626,-13.26621626,0,0,0,1320.95877
8/23/2006,1339.341103,1253.541835,1388.211915,1339.341103,1339.341103,-18.72611827,-18.72611827,-18.72611827,-4.870231147,-4.870231147,-4.870231147,-13.85588713,-13.85588713,-13.85588713,0,0,0,1320.614985
8/24/2006,1339.84224,1256.706502,1394.669196,1339.84224,1339.84224,-19.45094413,-19.45094413,-19.45094413,-5.090753711,-5.090753711,-5.090753711,-14.36019042,-14.36019042,-14.36019042,0,0,0,1320.391296
8/25/2006,1340.343377,1250.861918,1389.646329,1340.343377,1340.343377,-20.16906973,-20.16906973,-20.16906973,-5.397901005,-5.397901005,-5.397901005,-14.77116872,-14.77116872,-14.77116872,0,0,0,1320.174307
8/28/2006,1341.846788,1246.559297,1385.997107,1341.846788,1341.846788,-22.08288314,-22.08288314,-22.08288314,-6.712071659,-6.712071659,-6.712071659,-15.37081148,-15.37081148,-15.37081148,0,0,0,1319.763905
8/29/2006,1342.347925,1254.734241,1388.56469,1342.347925,1342.347925,-19.95429925,-19.95429925,-19.95429925,-4.614980098,-4.614980098,-4.614980098,-15.33931915,-15.33931915,-15.33931915,0,0,0,1322.393625
8/30/2006,1342.849061,1253.733688,1390.952754,1342.849061,1342.849061,-20.05540263,-20.05540263,-20.05540263,-4.870231147,-4.870231147,-4.870231147,-15.18517148,-15.18517148,-15.18517148,0,0,0,1322.793659
8/31/2006,1343.350198,1250.126032,1393.115778,1343.350198,1343.350198,-19.99747261,-19.99747261,-19.99747261,-5.090753711,-5.090753711,-5.090753711,-14.9067189,-14.9067189,-14.9067189,0,0,0,1323.352726
9/1/2006,1343.851335,1250.464164,1395.70482,1343.851335,1343.851335,-19.90227896,-19.90227896,-19.90227896,-5.397901005,-5.397901005,-5.397901005,-14.50437795,-14.50437795,-14.50437795,0,0,0,1323.949056
9/5/2006,1345.855883,1255.519039,1393.95842,1345.855883,1345.855883,-16.36261209,-16.36261209,-16.36261209,-4.614980098,-4.614980098,-4.614980098,-11.74763199,-11.74763199,-11.74763199,0,0,0,1329.493271
9/6/2006,1346.357019,1260.063395,1401.093113,1346.357019,1346.357019,-15.68699199,-15.68699199,-15.68699199,-4.870231147,-4.870231147,-4.870231147,-10.81676084,-10.81676084,-10.81676084,0,0,0,1330.670027
9/7/2006,1346.858156,1260.352043,1399.585724,1346.858156,1346.858156,-14.90697147,-14.90697147,-14.90697147,-5.090753711,-5.090753711,-5.090753711,-9.816217754,-9.816217754,-9.816217754,0,0,0,1331.951185
9/8/2006,1347.359293,1262.852808,1405.248165,1347.359293,1347.359293,-14.16157203,-14.16157203,-14.16157203,-5.397901005,-5.397901005,-5.397901005,-8.763671029,-8.763671029,-8.763671029,0,0,0,1333.197721
9/11/2006,1348.862704,1267.69325,1403.002517,1348.862704,1348.862704,-12.21109161,-12.21109161,-12.21109161,-6.712071659,-6.712071659,-6.712071659,-5.499019947,-5.499019947,-5.499019947,0,0,0,1336.651612
9/12/2006,1349.363841,1274.228334,1410.471421,1349.363841,1349.363841,-9.065267903,-9.065267903,-9.065267903,-4.614980098,-4.614980098,-4.614980098,-4.450287805,-4.450287805,-4.450287805,0,0,0,1340.298573
9/13/2006,1349.864978,1272.181232,1409.606718,1349.864978,1349.864978,-8.330933349,-8.330933349,-8.330933349,-4.870231147,-4.870231147,-4.870231147,-3.460702202,-3.460702202,-3.460702202,0,0,0,1341.534044
9/14/2006,1350.366114,1278.701177,1415.198056,1350.366114,1350.366114,-7.644681383,-7.644681383,-7.644681383,-5.090753711,-5.090753711,-5.090753711,-2.553927672,-2.553927672,-2.553927672,0,0,0,1342.721433
9/15/2006,1350.867251,1272.344038,1411.694437,1350.867251,1350.867251,-7.150776293,-7.150776293,-7.150776293,-5.397901005,-5.397901005,-5.397901005,-1.752875288,-1.752875288,-1.752875288,0,0,0,1343.716475
9/18/2006,1352.370662,1278.499722,1411.944621,1352.370662,1352.370662,-6.902228936,-6.902228936,-6.902228936,-6.712071659,-6.712071659,-6.712071659,-0.190157278,-0.190157278,-0.190157278,0,0,0,1345.468433
9/19/2006,1352.871799,1279.491537,1413.195234,1352.871799,1352.871799,-4.621690184,-4.621690184,-4.621690184,-4.614980098,-4.614980098,-4.614980098,-0.006710086,-0.006710086,-0.006710086,0,0,0,1348.250109
9/20/2006,1353.372936,1280.981605,1416.083206,1353.372936,1353.372936,-4.88350645,-4.88350645,-4.88350645,-4.870231147,-4.870231147,-4.870231147,-0.013275303,-0.013275303,-0.013275303,0,0,0,1348.489429
9/21/2006,1353.874072,1278.228309,1419.529069,1353.874072,1353.874072,-5.308107335,-5.308107335,-5.308107335,-5.090753711,-5.090753711,-5.090753711,-0.217353623,-0.217353623,-0.217353623,0,0,0,1348.565965
9/22/2006,1354.375209,1281.521517,1419.928543,1354.375209,1354.375209,-6.020409656,-6.020409656,-6.020409656,-5.397901005,-5.397901005,-5.397901005,-0.622508652,-0.622508652,-0.622508652,0,0,0,1348.3548
9/25/2006,1355.87862,1276.698589,1410.122444,1355.87862,1355.87862,-9.7298904,-9.7298904,-9.7298904,-6.712071659,-6.712071659,-6.712071659,-3.017818741,-3.017818741,-3.017818741,0,0,0,1346.14873
9/26/2006,1356.379757,1279.768258,1419.777128,1356.379757,1356.379757,-8.794774245,-8.794774245,-8.794774245,-4.614980098,-4.614980098,-4.614980098,-4.179794148,-4.179794148,-4.179794148,0,0,0,1347.584983
9/27/2006,1356.880894,1275.692328,1412.905131,1356.880894,1356.880894,-10.36889082,-10.36889082,-10.36889082,-4.870231147,-4.870231147,-4.870231147,-5.498659674,-5.498659674,-5.498659674,0,0,0,1346.512003
9/28/2006,1357.382031,1279.344449,1416.282326,1357.382031,1357.382031,-12.04478316,-12.04478316,-12.04478316,-5.090753711,-5.090753711,-5.090753711,-6.954029447,-6.954029447,-6.954029447,0,0,0,1345.337247
9/29/2006,1357.883167,1274.572377,1413.763963,1357.883167,1357.883167,-13.92032599,-13.92032599,-13.92032599,-5.397901005,-5.397901005,-5.397901005,-8.522424988,-8.522424988,-8.522424988,0,0,0,1343.962841
10/2/2006,1359.386578,1263.668177,1405.617179,1359.386578,1359.386578,-20.34778957,-20.34778957,-20.34778957,-6.712071659,-6.712071659,-6.712071659,-13.63571791,-13.63571791,-13.63571791,0,0,0,1339.038788
10/3/2006,1359.887715,1265.749597,1409.443657,1359.887715,1359.887715,-19.9937006,-19.9937006,-19.9937006,-4.614980098,-4.614980098,-4.614980098,-15.3787205,-15.3787205,-15.3787205,0,0,0,1339.894014
10/4/2006,1360.388852,1270.118559,1405.068143,1360.388852,1360.388852,-21.96114353,-21.96114353,-21.96114353,-4.870231147,-4.870231147,-4.870231147,-17.09091238,-17.09091238,-17.09091238,0,0,0,1338.427708
10/5/2006,1360.889989,1255.808337,1404.297052,1360.889989,1360.889989,-23.83364718,-23.83364718,-23.83364718,-5.090753711,-5.090753711,-5.090753711,-18.74289347,-18.74289347,-18.74289347,0,0,0,1337.056341
10/6/2006,1361.391126,1265.04464,1406.583071,1361.391126,1361.391126,-25.70458411,-25.70458411,-25.70458411,-5.397901005,-5.397901005,-5.397901005,-20.30668311,-20.30668311,-20.30668311,0,0,0,1335.686541
10/9/2006,1362.894536,1264.421413,1401.651049,1362.894536,1362.894536,-30.93608406,-30.93608406,-30.93608406,-6.712071659,-6.712071659,-6.712071659,-24.2240124,-24.2240124,-24.2240124,0,0,0,1331.958452
10/10/2006,1363.395673,1267.925855,1403.657114,1363.395673,1363.395673,-29.82075637,-29.82075637,-29.82075637,-4.614980098,-4.614980098,-4.614980098,-25.20577627,-25.20577627,-25.20577627,0,0,0,1333.574917
10/11/2006,1363.89681,1261.731607,1400.340632,1363.89681,1363.89681,-30.87220923,-30.87220923,-30.87220923,-4.870231147,-4.870231147,-4.870231147,-26.00197808,-26.00197808,-26.00197808,0,0,0,1333.024601
10/12/2006,1364.397947,1265.234153,1405.448163,1364.397947,1364.397947,-31.695614,-31.695614,-31.695614,-5.090753711,-5.090753711,-5.090753711,-26.60486029,-26.60486029,-26.60486029,0,0,0,1332.702333
10/13/2006,1364.899084,1259.88921,1398.275581,1364.899084,1364.899084,-32.40908813,-32.40908813,-32.40908813,-5.397901005,-5.397901005,-5.397901005,-27.01118712,-27.01118712,-27.01118712,0,0,0,1332.489995
10/16/2006,1366.402494,1266.061846,1407.0749,1366.402494,1366.402494,-33.79835889,-33.79835889,-33.79835889,-6.712071659,-6.712071659,-6.712071659,-27.08628723,-27.08628723,-27.08628723,0,0,0,1332.604135
10/17/2006,1366.903631,1266.061205,1403.398554,1366.903631,1366.903631,-31.37832384,-31.37832384,-31.37832384,-4.614980098,-4.614980098,-4.614980098,-26.76334374,-26.76334374,-26.76334374,0,0,0,1335.525307
10/18/2006,1367.404768,1262.552607,1404.324515,1367.404768,1367.404768,-31.16297546,-31.16297546,-31.16297546,-4.870231147,-4.870231147,-4.870231147,-26.29274431,-26.29274431,-26.29274431,0,0,0,1336.241792
10/19/2006,1367.905905,1263.941695,1408.656708,1367.905905,1367.905905,-30.78591669,-30.78591669,-30.78591669,-5.090753711,-5.090753711,-5.090753711,-25.69516298,-25.69516298,-25.69516298,0,0,0,1337.119988
10/20/2006,1368.407042,1263.67546,1405.426361,1368.407042,1368.407042,-30.39164317,-30.39164317,-30.39164317,-5.397901005,-5.397901005,-5.397901005,-24.99374217,-24.99374217,-24.99374217,0,0,0,1338.015399
10/23/2006,1369.910452,1276.042157,1410.199133,1369.910452,1369.910452,-29.23306365,-29.23306365,-29.23306365,-6.712071659,-6.712071659,-6.712071659,-22.52099199,-22.52099199,-22.52099199,0,0,0,1340.677389
10/24/2006,1370.411589,1277.37407,1414.816143,1370.411589,1370.411589,-26.27650186,-26.27650186,-26.27650186,-4.614980098,-4.614980098,-4.614980098,-21.66152176,-21.66152176,-21.66152176,0,0,0,1344.135087
10/25/2006,1370.912726,1274.645098,1415.196389,1370.912726,1370.912726,-25.69734257,-25.69734257,-25.69734257,-4.870231147,-4.870231147,-4.870231147,-20.82711142,-20.82711142,-20.82711142,0,0,0,1345.215384
10/26/2006,1371.413863,1274.483957,1422.312164,1371.413863,1371.413863,-25.13197566,-25.13197566,-25.13197566,-5.090753711,-5.090753711,-5.090753711,-20.04122195,-20.04122195,-20.04122195,0,0,0,1346.281887
10/27/2006,1371.915,1276.240404,1415.600721,1371.915,1371.915,-24.72289342,-24.72289342,-24.72289342,-5.397901005,-5.397901005,-5.397901005,-19.32499241,-19.32499241,-19.32499241,0,0,0,1347.192106
10/30/2006,1373.41841,1276.472207,1420.280386,1373.41841,1373.41841,-24.47192808,-24.47192808,-24.47192808,-6.712071659,-6.712071659,-6.712071659,-17.75985642,-17.75985642,-17.75985642,0,0,0,1348.946482
10/31/2006,1373.919547,1281.231687,1420.725628,1373.919547,1373.919547,-22.0847862,-22.0847862,-22.0847862,-4.614980098,-4.614980098,-4.614980098,-17.46980611,-17.46980611,-17.46980611,0,0,0,1351.834761
11/1/2006,1374.420684,1286.281995,1425.07762,1374.420684,1374.420684,-22.17446838,-22.17446838,-22.17446838,-4.870231147,-4.870231147,-4.870231147,-17.30423723,-17.30423723,-17.30423723,0,0,0,1352.246216
11/2/2006,1374.921821,1284.819472,1422.722343,1374.921821,1374.921821,-22.35292872,-22.35292872,-22.35292872,-5.090753711,-5.090753711,-5.090753711,-17.26217501,-17.26217501,-17.26217501,0,0,0,1352.568892
11/3/2006,1375.422958,1284.647629,1422.129176,1375.422958,1375.422958,-22.73651714,-22.73651714,-22.73651714,-5.397901005,-5.397901005,-5.397901005,-17.33861613,-17.33861613,-17.33861613,0,0,0,1352.686441
11/6/2006,1376.926369,1276.862157,1415.913545,1376.926369,1376.926369,-24.88584953,-24.88584953,-24.88584953,-6.712071659,-6.712071659,-6.712071659,-18.17377787,-18.17377787,-18.17377787,0,0,0,1352.040519
11/7/2006,1377.427506,1281.891919,1429.262409,1377.427506,1377.427506,-23.21838079,-23.21838079,-23.21838079,-4.614980098,-4.614980098,-4.614980098,-18.60340069,-18.60340069,-18.60340069,0,0,0,1354.209125
11/8/2006,1377.928642,1282.566291,1422.474352,1377.928642,1377.928642,-23.94747372,-23.94747372,-23.94747372,-4.870231147,-4.870231147,-4.870231147,-19.07724257,-19.07724257,-19.07724257,0,0,0,1353.981169
11/9/2006,1378.429779,1283.594765,1420.007748,1378.429779,1378.429779,-24.66485519,-24.66485519,-24.66485519,-5.090753711,-5.090753711,-5.090753711,-19.57410147,-19.57410147,-19.57410147,0,0,0,1353.764924
11/10/2006,1378.930916,1282.131436,1421.1563,1378.930916,1378.930916,-25.47003039,-25.47003039,-25.47003039,-5.397901005,-5.397901005,-5.397901005,-20.07212939,-20.07212939,-20.07212939,0,0,0,1353.460886
11/13/2006,1380.434327,1282.315397,1425.953938,1380.434327,1380.434327,-28.07161297,-28.07161297,-28.07161297,-6.712071659,-6.712071659,-6.712071659,-21.35954131,-21.35954131,-21.35954131,0,0,0,1352.362714
11/14/2006,1380.935464,1283.230783,1424.33443,1380.935464,1380.935464,-26.26981174,-26.26981174,-26.26981174,-4.614980098,-4.614980098,-4.614980098,-21.65483164,-21.65483164,-21.65483164,0,0,0,1354.665652
11/15/2006,1381.436601,1284.807451,1426.609039,1381.436601,1381.436601,-26.72622828,-26.72622828,-26.72622828,-4.870231147,-4.870231147,-4.870231147,-21.85599713,-21.85599713,-21.85599713,0,0,0,1354.710372
11/16/2006,1381.937737,1285.260405,1429.219651,1381.937737,1381.937737,-27.04173736,-27.04173736,-27.04173736,-5.090753711,-5.090753711,-5.090753711,-21.95098365,-21.95098365,-21.95098365,0,0,0,1354.896
11/17/2006,1382.438874,1286.896145,1423.433603,1382.438874,1382.438874,-27.32905524,-27.32905524,-27.32905524,-5.397901005,-5.397901005,-5.397901005,-21.93115423,-21.93115423,-21.93115423,0,0,0,1355.109819
11/20/2006,1383.942285,1287.699202,1426.755696,1383.942285,1383.942285,-27.86463255,-27.86463255,-27.86463255,-6.712071659,-6.712071659,-6.712071659,-21.15256089,-21.15256089,-21.15256089,0,0,0,1356.077652
11/21/2006,1384.443422,1289.716852,1431.552074,1384.443422,1384.443422,-25.27749847,-25.27749847,-25.27749847,-4.614980098,-4.614980098,-4.614980098,-20.66251838,-20.66251838,-20.66251838,0,0,0,1359.165923
11/22/2006,1384.944559,1289.332808,1424.050548,1384.944559,1384.944559,-24.94138493,-24.94138493,-24.94138493,-4.870231147,-4.870231147,-4.870231147,-20.07115378,-20.07115378,-20.07115378,0,0,0,1360.003174
11/24/2006,1385.946832,1295.071721,1434.500694,1385.946832,1385.946832,-24.03905276,-24.03905276,-24.03905276,-5.397901005,-5.397901005,-5.397901005,-18.64115176,-18.64115176,-18.64115176,0,0,0,1361.90778
11/27/2006,1387.450243,1296.181821,1434.068281,1387.450243,1387.450243,-22.86635761,-22.86635761,-22.86635761,-6.712071659,-6.712071659,-6.712071659,-16.15428595,-16.15428595,-16.15428595,0,0,0,1364.583885
11/28/2006,1387.95138,1304.132891,1441.785941,1387.95138,1387.95138,-19.93316154,-19.93316154,-19.93316154,-4.614980098,-4.614980098,-4.614980098,-15.31818144,-15.31818144,-15.31818144,0,0,0,1368.018218
11/29/2006,1388.452517,1298.275664,1437.744472,1388.452517,1388.452517,-19.3849086,-19.3849086,-19.3849086,-4.870231147,-4.870231147,-4.870231147,-14.51467745,-14.51467745,-14.51467745,0,0,0,1369.067608
11/30/2006,1388.953654,1300.077568,1439.658446,1388.953654,1388.953654,-18.85514039,-18.85514039,-18.85514039,-5.090753711,-5.090753711,-5.090753711,-13.76438668,-13.76438668,-13.76438668,0,0,0,1370.098513
12/1/2006,1389.454791,1301.713622,1441.110577,1389.454791,1389.454791,-18.48412236,-18.48412236,-18.48412236,-5.397901005,-5.397901005,-5.397901005,-13.08622135,-13.08622135,-13.08622135,0,0,0,1370.970668
12/4/2006,1390.958201,1302.536569,1444.606821,1390.958201,1390.958201,-18.34710526,-18.34710526,-18.34710526,-6.712071659,-6.712071659,-6.712071659,-11.6350336,-11.6350336,-11.6350336,0,0,0,1372.611096
12/5/2006,1391.459338,1304.584708,1443.135393,1391.459338,1391.459338,-15.99438605,-15.99438605,-15.99438605,-4.614980098,-4.614980098,-4.614980098,-11.37940596,-11.37940596,-11.37940596,0,0,0,1375.464952
12/6/2006,1391.960475,1302.155211,1443.613834,1391.960475,1391.960475,-16.11524402,-16.11524402,-16.11524402,-4.870231147,-4.870231147,-4.870231147,-11.24501287,-11.24501287,-11.24501287,0,0,0,1375.845231
12/7/2006,1392.461612,1310.958042,1447.132697,1392.461612,1392.461612,-16.32060807,-16.32060807,-16.32060807,-5.090753711,-5.090753711,-5.090753711,-11.22985436,-11.22985436,-11.22985436,0,0,0,1376.141004
12/8/2006,1392.962749,1304.697255,1446.627297,1392.962749,1392.962749,-16.72550762,-16.72550762,-16.72550762,-5.397901005,-5.397901005,-5.397901005,-11.32760662,-11.32760662,-11.32760662,0,0,0,1376.237241
12/11/2006,1394.466159,1305.544937,1441.809014,1394.466159,1394.466159,-18.88507402,-18.88507402,-18.88507402,-6.712071659,-6.712071659,-6.712071659,-12.17300236,-12.17300236,-12.17300236,0,0,0,1375.581085
